id,width,height,file_name,timestamp,identity,date,year,split_closed,split_closed_random,split_open
4105,2000,1333,images/t234/FyiUhLBFHh.JPG,2016-06-23 08:03:18,t234,2016-06-23,2016,train,train,train
4106,2000,1333,images/t234/MLageqpyUj.jpg,2019-06-19 17:37:52,t234,2019-06-19,2019,train,test,valid
4107,1333,2000,images/t234/PXZqGAZqQn.jpeg,2021-06-25 17:42:44,t234,2021-06-25,2021,test,test,test
4108,2000,1333,images/t234/RnRtcDtBQu.jpeg,2021-06-25 17:43:15,t234,2021-06-25,2021,test,train,test
4109,2000,1333,images/t234/SJVKCwJzRr.jpg,2019-06-19 17:37:36,t234,2019-06-19,2019,train,train,valid
4110,2000,1333,images/t234/SQABjaSxlJ.jpeg,2021-06-25 18:43:56,t234,2021-06-25,2021,test,valid,test
4111,2000,1333,images/t234/ThYofMfmkD.jpeg,2021-06-24 18:04:39,t234,2021-06-24,2021,valid,valid,test
4112,2000,1333,images/t234/UExaLsGVcW.JPG,2016-06-23 17:45:23,t234,2016-06-23,2016,train,train,train
4113,2000,1333,images/t234/UlLISknPFZ.jpeg,2021-06-25 18:43:36,t234,2021-06-25,2021,test,test,test
4114,1333,2000,images/t234/VvTPtxvvuH.JPG,2016-06-23 07:59:17,t234,2016-06-23,2016,train,test,train
4115,2000,1333,images/t234/ZnGuVYtBgB.JPG,2016-06-23 17:45:00,t234,2016-06-23,2016,train,train,train
4116,2000,1290,images/t234/ZvDHCztAeI.jpeg,2021-06-25 17:42:23,t234,2021-06-25,2021,test,train,test
4117,1333,2000,images/t234/bELuksDelL.jpeg,2021-06-25 17:42:44,t234,2021-06-25,2021,test,test,test
4118,2000,1333,images/t234/bRMyNbdXXD.jpg,2019-06-19 17:37:55,t234,2019-06-19,2019,train,train,valid
4119,2000,1333,images/t234/bzpjLBxaJx.JPG,2016-06-23 07:59:04,t234,2016-06-23,2016,train,test,train
4120,2000,1058,images/t234/ehBmBTFRrY.jpg,2019-06-19 17:38:22,t234,2019-06-19,2019,train,train,valid
4121,2000,1333,images/t234/enLrGFdwQU.JPG,2016-06-23 07:58:47,t234,2016-06-23,2016,train,train,train
4122,2000,1333,images/t234/eqQfAAZdkm.jpeg,2021-06-24 18:04:37,t234,2021-06-24,2021,valid,train,test
4123,2000,1333,images/t234/iHGlXtVNxX.JPG,2016-06-23 17:44:49,t234,2016-06-23,2016,train,train,train
4124,2000,1333,images/t234/ibDUVVnmaT.JPG,2016-06-23 07:59:04,t234,2016-06-23,2016,train,test,train
4125,2000,1333,images/t234/icTSHsUikE.jpg,2019-06-19 17:37:41,t234,2019-06-19,2019,train,train,valid
4126,2000,1333,images/t234/jGUWEzhGfr.jpeg,2021-06-25 17:43:14,t234,2021-06-25,2021,test,test,test
4127,2000,1333,images/t234/kVssBopZBf.JPG,2016-06-23 07:59:17,t234,2016-06-23,2016,train,train,train
4128,2000,1333,images/t234/mqOYMGWdWF.JPG,2016-06-23 08:03:15,t234,2016-06-23,2016,train,valid,train
4129,2000,1333,images/t234/pwfebOlxNl.JPG,2016-06-23 07:59:22,t234,2016-06-23,2016,train,train,train
4130,2000,1333,images/t234/qSlwCcmQsB.JPG,2016-06-23 07:58:44,t234,2016-06-23,2016,train,train,train
4131,2000,1333,images/t234/qvvVtBEmQv.jpeg,2021-06-25 18:43:56,t234,2021-06-25,2021,test,train,test
4132,2000,1333,images/t234/qwYjlfBNLc.jpg,2019-06-19 17:38:35,t234,2019-06-19,2019,train,test,valid
4133,2000,1333,images/t234/reOygdtPGe.jpeg,2021-06-24 18:04:57,t234,2021-06-24,2021,valid,test,test
4134,2000,1333,images/t234/ssUcAPLZSu.jpeg,2021-06-24 18:04:56,t234,2021-06-24,2021,valid,train,test
4135,2000,1333,images/t234/svNXPRrJHy.jpeg,2021-06-24 18:04:34,t234,2021-06-24,2021,valid,test,test
4136,2000,1333,images/t234/tbzNifQKbk.jpeg,2021-06-25 17:43:12,t234,2021-06-25,2021,test,train,test
4137,2000,1333,images/t234/ylyGbtTGnP.JPG,2016-06-23 07:59:21,t234,2016-06-23,2016,train,valid,train
4138,2000,1333,images/t234/zfFmtBUvLZ.jpeg,2021-06-24 18:04:56,t234,2021-06-24,2021,valid,train,test
4139,2000,1333,images/t235/AMQOYogpnJ.jpeg,2021-06-22 17:42:43,t235,2021-06-22,2021,test,test,test
4140,2000,1333,images/t235/AlPlWiOlun.JPG,2016-06-23 08:56:30,t235,2016-06-23,2016,train,train,train
4141,2000,1333,images/t235/AlmZKTBrkr.JPG,2016-06-23 08:54:05,t235,2016-06-23,2016,train,valid,train
4142,2000,1333,images/t235/BUGpjBFLmv.jpg,2019-06-11 07:53:57,t235,2019-06-11,2019,train,test,valid
4143,2000,1333,images/t235/BZSQGZMBuB.jpg,2019-06-11 07:53:11,t235,2019-06-11,2019,train,valid,valid
4144,2000,1501,images/t235/CGiXfMgHkj.jpeg,2021-06-22 17:45:32,t235,2021-06-22,2021,test,test,test
4145,2000,1333,images/t235/CTYQjglDmP.JPG,2019-09-01 17:11:17,t235,2019-09-01,2019,valid,train,valid
4146,2000,1333,images/t235/DFzYuqnfzp.jpg,2019-06-15 07:37:44,t235,2019-06-15,2019,valid,train,valid
4147,2000,1333,images/t235/EDpqqtYmUb.JPG,2019-09-01 17:16:10,t235,2019-09-01,2019,valid,train,valid
4148,2000,1333,images/t235/EuGDdGbkUI.JPG,2019-09-01 17:12:17,t235,2019-09-01,2019,valid,train,valid
4149,2000,1333,images/t235/EypfnIwqcZ.JPG,2016-06-23 08:54:40,t235,2016-06-23,2016,train,train,train
4150,2000,1333,images/t235/EzMEfWKcjp.JPG,2016-06-23 08:54:09,t235,2016-06-23,2016,train,valid,train
4151,2000,1333,images/t235/GndOtOczWc.JPG,2019-09-01 17:50:57,t235,2019-09-01,2019,valid,test,valid
4152,2000,1333,images/t235/GpMwVxaZQo.jpg,2019-06-15 07:35:58,t235,2019-06-15,2019,valid,test,valid
4153,2000,1333,images/t235/HrohzglbRQ.JPG,2019-09-01 17:08:54,t235,2019-09-01,2019,valid,train,valid
4154,2000,1333,images/t235/HyBsePWQmB.JPG,2019-09-05 17:52:33,t235,2019-09-05,2019,test,train,valid
4155,2000,1333,images/t235/INvFQicyFw.JPG,2019-09-05 17:49:18,t235,2019-09-05,2019,test,test,valid
4156,2000,1333,images/t235/JDhIbkmTjR.JPG,2019-09-01 17:52:07,t235,2019-09-01,2019,valid,train,valid
4157,2000,1333,images/t235/JISzwhjoLP.JPG,2016-06-23 08:54:39,t235,2016-06-23,2016,train,train,train
4158,2000,1333,images/t235/JOLmQFYCXd.JPG,2016-08-17 17:04:14,t235,2016-08-17,2016,train,valid,train
4159,2000,1333,images/t235/JaUgonXBQw.JPG,2019-09-05 17:45:19,t235,2019-09-05,2019,test,train,valid
4160,2000,1333,images/t235/LRkSHAVVpy.JPG,2019-09-01 17:08:20,t235,2019-09-01,2019,valid,train,valid
4161,2000,1333,images/t235/LaVyaZWlrb.JPG,2016-06-23 09:17:27,t235,2016-06-23,2016,train,train,train
4162,2000,1333,images/t235/LhGKOMUBGN.jpg,2019-06-11 07:51:22,t235,2019-06-11,2019,train,train,valid
4163,2000,1333,images/t235/MmNGCzPWXp.JPG,2019-09-01 17:17:09,t235,2019-09-01,2019,valid,valid,valid
4164,2000,1333,images/t235/NMtsFjeAma.JPG,2019-09-01 17:07:36,t235,2019-09-01,2019,valid,valid,valid
4165,2000,1333,images/t235/ODOYmVOwPt.JPG,2016-08-17 17:04:09,t235,2016-08-17,2016,train,test,train
4166,2000,1333,images/t235/ONBLxigfAT.JPG,2019-09-01 17:50:13,t235,2019-09-01,2019,valid,train,valid
4167,2000,1333,images/t235/OPvPnjZvSG.JPG,2016-06-23 08:55:20,t235,2016-06-23,2016,train,valid,train
4168,2000,1333,images/t235/OXFKEGIoHf.JPG,2019-09-05 18:05:50,t235,2019-09-05,2019,test,train,valid
4169,2000,1333,images/t235/OcuWEBfcqh.JPG,2016-08-17 17:04:37,t235,2016-08-17,2016,train,train,train
4170,2000,1333,images/t235/OdCUMFYgIP.JPG,2016-06-23 08:54:07,t235,2016-06-23,2016,train,valid,train
4171,2000,1333,images/t235/PDKCbIrAOK.JPG,2019-09-01 17:46:30,t235,2019-09-01,2019,valid,train,valid
4172,2000,1333,images/t235/PgGynvHFfW.jpg,2019-06-11 07:15:17,t235,2019-06-11,2019,train,valid,valid
4173,2000,1333,images/t235/QtUTYXgWlo.JPG,2016-08-17 17:04:36,t235,2016-08-17,2016,train,train,train
4174,2000,1333,images/t235/QwnSFOYwwZ.jpg,2019-06-11 07:54:25,t235,2019-06-11,2019,train,train,valid
4175,2000,1088,images/t235/RPyMxSKUSC.jpeg,2021-06-22 17:43:37,t235,2021-06-22,2021,test,train,test
4176,2000,1333,images/t235/ReroYupspp.jpg,2019-06-11 07:10:37,t235,2019-06-11,2019,train,train,valid
4177,2000,1333,images/t235/ScbXJLpFYQ.JPG,2016-08-17 17:04:11,t235,2016-08-17,2016,train,test,train
4178,2000,1333,images/t235/SkWDeRrOpD.JPG,2019-09-05 17:45:07,t235,2019-09-05,2019,test,train,valid
4179,2000,1333,images/t235/TTqfhOCseW.JPG,2016-06-23 08:54:08,t235,2016-06-23,2016,train,test,train
4180,2000,1333,images/t235/TWiWoenKuC.JPG,2019-09-05 17:45:26,t235,2019-09-05,2019,test,test,valid
4181,2000,1333,images/t235/UchZMUfzbF.JPG,2019-09-01 17:52:01,t235,2019-09-01,2019,valid,valid,valid
4182,2000,1333,images/t235/UhMNHxAAfK.jpg,2019-06-11 07:53:15,t235,2019-06-11,2019,train,train,valid
4183,2000,1333,images/t235/VorguFJLDQ.jpg,2019-06-11 07:08:41,t235,2019-06-11,2019,train,test,valid
4184,2000,1333,images/t235/VsQIGnfmhe.jpg,2019-06-15 07:35:57,t235,2019-06-15,2019,valid,valid,valid
4185,2000,1333,images/t235/VsmkpngjWP.JPG,2019-09-05 17:58:01,t235,2019-09-05,2019,test,test,valid
4186,2000,1333,images/t235/XWtsiCEXYo.jpg,2019-06-11 07:06:09,t235,2019-06-11,2019,train,train,valid
4187,2000,1333,images/t235/XnqUeShOUS.jpg,2019-06-11 07:49:56,t235,2019-06-11,2019,train,valid,valid
4188,2000,1333,images/t235/ZSPqHNimTg.jpg,2019-06-11 07:10:36,t235,2019-06-11,2019,train,valid,valid
4189,2000,1333,images/t235/ZdrgyiAxET.JPG,2017-06-13 17:19:40,t235,2017-06-13,2017,train,train,train
4190,2000,1594,images/t235/ZfzStKVMxy.jpeg,2021-06-22 17:45:34,t235,2021-06-22,2021,test,test,test
4191,2000,1245,images/t235/aNRFKSsglK.jpeg,2021-06-22 17:45:06,t235,2021-06-22,2021,test,train,test
4192,1333,2000,images/t235/axEWdQRbQX.jpg,2016-08-17 17:04:08,t235,2016-08-17,2016,train,valid,train
4193,2000,1333,images/t235/boWxZWPhsn.jpeg,2021-06-22 17:42:42,t235,2021-06-22,2021,test,test,test
4194,2000,1333,images/t235/cImPxnPPhA.JPG,2019-09-01 17:05:54,t235,2019-09-01,2019,valid,valid,valid
4195,2000,1333,images/t235/cwxLVOBRLT.JPG,2019-09-01 17:50:54,t235,2019-09-01,2019,valid,test,valid
4196,2000,1333,images/t235/dbTCqzjRaM.JPG,2017-06-13 17:20:04,t235,2017-06-13,2017,train,train,train
4197,2000,1333,images/t235/doIRwRrDzz.JPG,2016-06-23 08:54:04,t235,2016-06-23,2016,train,train,train
4198,2000,1333,images/t235/fPVAyMiaPN.JPG,2019-09-05 18:04:50,t235,2019-09-05,2019,test,valid,valid
4199,2000,1333,images/t235/fjYlvHPdkK.JPG,2019-09-01 17:52:43,t235,2019-09-01,2019,valid,valid,valid
4200,2000,1333,images/t235/gVUXzTvSXt.JPG,2016-06-23 09:14:35,t235,2016-06-23,2016,train,train,train
4201,2000,1333,images/t235/haUYesWzNo.JPG,2019-09-01 17:52:47,t235,2019-09-01,2019,valid,valid,valid
4202,2000,1333,images/t235/iQJTnXmrJa.JPG,2016-06-23 09:17:19,t235,2016-06-23,2016,train,valid,train
4203,2000,1333,images/t235/jjwZVULvek.JPG,2016-06-23 09:16:28,t235,2016-06-23,2016,train,valid,train
4204,2000,1333,images/t235/kTPpQBfwlB.JPG,2019-09-01 17:06:36,t235,2019-09-01,2019,valid,test,valid
4205,2000,1333,images/t235/kkCrlglHMl.JPG,2016-08-17 17:04:12,t235,2016-08-17,2016,train,train,train
4206,2000,1750,images/t235/ktcrxmWZiR.jpeg,2021-06-22 17:45:32,t235,2021-06-22,2021,test,train,test
4207,2000,1333,images/t235/lAWvxZKjBw.JPG,2016-08-17 17:04:34,t235,2016-08-17,2016,train,valid,train
4208,2000,1333,images/t235/lztqjlKzNW.JPG,2016-08-17 17:04:33,t235,2016-08-17,2016,train,train,train
4209,2000,1333,images/t235/mpXCFvVUJK.JPG,2016-06-23 08:54:37,t235,2016-06-23,2016,train,valid,train
4210,2000,1333,images/t235/oLpQUygURS.JPG,2016-06-23 09:13:24,t235,2016-06-23,2016,train,train,train
4211,2000,1333,images/t235/qKkgdociTm.jpg,2019-06-15 07:36:48,t235,2019-06-15,2019,valid,valid,valid
4212,2000,1333,images/t235/qYovbUkfFa.JPG,2019-09-01 17:05:53,t235,2019-09-01,2019,valid,valid,valid
4213,2000,1333,images/t235/sUUrIJYDWD.JPG,2016-06-23 08:54:37,t235,2016-06-23,2016,train,valid,train
4214,2000,1333,images/t235/tZtaQquxan.JPG,2019-09-01 17:46:36,t235,2019-09-01,2019,valid,train,valid
4215,2000,1333,images/t235/uKLOBzyJsC.JPG,2019-09-01 17:08:18,t235,2019-09-01,2019,valid,train,valid
4216,2000,1333,images/t235/uxVgwbjunL.JPG,2019-09-01 17:51:01,t235,2019-09-01,2019,valid,train,valid
4217,2000,1333,images/t235/vEnwknPccZ.JPG,2017-06-13 17:19:42,t235,2017-06-13,2017,train,train,train
4218,2000,1333,images/t235/vUzuBQVaKg.JPG,2019-09-01 17:07:43,t235,2019-09-01,2019,valid,train,valid
4219,2000,1333,images/t235/wvCjRwVene.JPG,2016-06-23 08:55:20,t235,2016-06-23,2016,train,valid,train
4220,2000,1333,images/t235/xPZiWvUbUV.jpg,2019-06-11 07:12:19,t235,2019-06-11,2019,train,train,valid
4221,2000,1333,images/t235/xdayktfggL.JPG,2016-06-23 09:16:34,t235,2016-06-23,2016,train,test,train
4222,2000,1265,images/t235/ywPkuTrStZ.jpeg,2021-06-22 17:43:36,t235,2021-06-22,2021,test,train,test
4223,2000,1705,images/t235/yzvZyfwJKp.jpeg,2021-06-22 17:45:33,t235,2021-06-22,2021,test,train,test
4224,2000,1333,images/t236/AAObEqwWdy.JPG,2018-08-22 18:41:30,t236,2018-08-22,2018,test,train,train
4225,2000,1333,images/t236/ANpqOsJFjC.JPG,2017-06-13 17:17:51,t236,2017-06-13,2017,train,test,train
4226,2000,1333,images/t236/AOmbLxlyip.JPG,2018-08-22 18:38:14,t236,2018-08-22,2018,test,train,train
4227,2000,1333,images/t236/ATFoeQYpVe.JPG,2018-06-21 07:27:20,t236,2018-06-21,2018,valid,train,train
4228,2000,1333,images/t236/AVqWivsewQ.JPG,2016-06-26 14:00:42,t236,2016-06-26,2016,train,test,train
4229,2000,1333,images/t236/BJBJxXDMyu.JPG,2018-08-22 18:42:21,t236,2018-08-22,2018,test,test,train
4230,2000,1333,images/t236/CpVwFhJWtp.JPG,2016-10-02 09:08:27,t236,2016-10-02,2016,train,test,train
4231,2000,1333,images/t236/DFHwJsbbrY.JPG,2018-06-21 07:28:30,t236,2018-06-21,2018,valid,train,train
4232,2000,1333,images/t236/DRXfQgBduO.JPG,2016-06-27 17:54:54,t236,2016-06-27,2016,train,test,train
4233,2000,1333,images/t236/DVodSaAbDe.JPG,2016-10-02 16:07:40,t236,2016-10-02,2016,train,test,train
4234,2000,1333,images/t236/ESUNBfCFTz.JPG,2018-08-23 18:16:09,t236,2018-08-23,2018,test,train,train
4235,2000,1333,images/t236/EkVMzYWPoA.JPG,2017-07-17 07:56:05,t236,2017-07-17,2017,train,test,train
4236,2000,1333,images/t236/FQLRHCLUfY.JPG,2016-06-26 13:59:47,t236,2016-06-26,2016,train,test,train
4237,2000,1333,images/t236/FnGkuSMdmb.JPG,2017-08-29 18:33:06,t236,2017-08-29,2017,valid,test,train
4238,2000,1333,images/t236/GAYJBHXtYe.JPG,2018-08-22 18:01:07,t236,2018-08-22,2018,test,test,train
4239,2000,1333,images/t236/IPqDtVZIJK.JPG,2016-06-23 09:07:58,t236,2016-06-23,2016,train,test,train
4240,2000,1333,images/t236/IQlfymqSlA.JPG,2016-06-23 09:08:01,t236,2016-06-23,2016,train,test,train
4241,2000,1333,images/t236/IUkNDFmYmi.JPG,2018-08-22 18:01:12,t236,2018-08-22,2018,test,test,train
4242,2000,1333,images/t236/IfCMNHkFQc.JPG,2018-08-23 19:05:05,t236,2018-08-23,2018,test,valid,train
4243,2000,1333,images/t236/IgKLwMfbzv.JPG,2017-07-17 07:49:57,t236,2017-07-17,2017,train,train,train
4244,2000,1333,images/t236/IpHWlxCGga.JPG,2018-06-21 07:32:14,t236,2018-06-21,2018,valid,test,train
4245,2000,1333,images/t236/JenmveenxZ.JPG,2018-06-21 07:32:40,t236,2018-06-21,2018,valid,test,train
4246,2000,1333,images/t236/JsgSspramH.JPG,2018-08-23 18:35:04,t236,2018-08-23,2018,test,train,train
4247,2000,1333,images/t236/JzorINqEcP.JPG,2018-06-21 07:33:15,t236,2018-06-21,2018,valid,valid,train
4248,2000,1333,images/t236/KDdIFZgezO.JPG,2018-08-23 19:04:39,t236,2018-08-23,2018,test,test,train
4249,2000,1333,images/t236/KFtDhCjSkk.JPG,2016-06-26 14:01:48,t236,2016-06-26,2016,train,train,train
4250,2000,1333,images/t236/KmDNPbftdw.JPG,2018-08-22 18:38:02,t236,2018-08-22,2018,test,train,train
4251,2000,1333,images/t236/LVHDBuhHRZ.JPG,2016-10-02 09:09:24,t236,2016-10-02,2016,train,train,train
4252,2000,1333,images/t236/LbNqcYtxCe.JPG,2016-10-02 09:13:07,t236,2016-10-02,2016,train,test,train
4253,2000,1333,images/t236/MWzZfaWyeL.JPG,2018-08-23 19:06:37,t236,2018-08-23,2018,test,train,train
4254,2000,1333,images/t236/NMpuVCJmPG.JPG,2018-08-22 17:44:48,t236,2018-08-22,2018,test,test,train
4255,2000,1333,images/t236/NODdzLTOEH.JPG,2017-06-13 17:17:52,t236,2017-06-13,2017,train,train,train
4256,2000,1333,images/t236/OskfEvsEyV.JPG,2018-08-23 19:09:53,t236,2018-08-23,2018,test,train,train
4257,2000,1333,images/t236/OzBwedJVdc.JPG,2016-06-27 17:55:20,t236,2016-06-27,2016,train,train,train
4258,2000,1333,images/t236/PIaWIlmSoZ.JPG,2018-08-23 18:15:56,t236,2018-08-23,2018,test,test,train
4259,2000,1333,images/t236/PdFrzsoHpC.JPG,2016-06-24 09:07:18,t236,2016-06-24,2016,train,valid,train
4260,2000,1333,images/t236/PkxMzojiae.JPG,2018-08-23 18:14:27,t236,2018-08-23,2018,test,test,train
4261,2000,1333,images/t236/PyXWbpMOSY.JPG,2017-07-17 07:48:57,t236,2017-07-17,2017,train,test,train
4262,2000,1333,images/t236/QlBuRDkRsE.JPG,2016-06-23 09:07:50,t236,2016-06-23,2016,train,valid,train
4263,2000,1333,images/t236/SFxqxajoen.JPG,2017-07-17 07:49:59,t236,2017-07-17,2017,train,test,train
4264,2000,1333,images/t236/SLFWUZUJgA.JPG,2018-08-23 18:14:13,t236,2018-08-23,2018,test,valid,train
4265,2000,1333,images/t236/SZzMTeibwv.JPG,2017-08-29 18:26:23,t236,2017-08-29,2017,valid,test,train
4266,2000,1333,images/t236/SeFATltHKI.JPG,2016-06-23 09:07:48,t236,2016-06-23,2016,train,train,train
4267,2000,1333,images/t236/SeUsGNEAnT.JPG,2016-06-27 17:55:21,t236,2016-06-27,2016,train,train,train
4268,2000,1333,images/t236/TOWexuuxPk.JPG,2018-08-22 18:05:14,t236,2018-08-22,2018,test,test,train
4269,2000,1333,images/t236/UKoAyuYSqw.JPG,2018-08-23 18:34:46,t236,2018-08-23,2018,test,train,train
4270,2000,1333,images/t236/VCvSbrPzFF.JPG,2017-08-29 18:36:29,t236,2017-08-29,2017,valid,test,train
4271,2000,1333,images/t236/VDspXUILKm.JPG,2016-06-26 13:53:56,t236,2016-06-26,2016,train,train,train
4272,2000,1333,images/t236/VtSetoLGsM.JPG,2018-08-23 18:34:05,t236,2018-08-23,2018,test,train,train
4273,2000,1333,images/t236/WpldvjdyaE.JPG,2016-10-02 09:15:29,t236,2016-10-02,2016,train,train,train
4274,2000,1333,images/t236/WrxOmuyfeu.JPG,2018-08-23 18:32:42,t236,2018-08-23,2018,test,train,train
4275,2000,1333,images/t236/WtRnPmbTJx.JPG,2017-08-29 18:26:25,t236,2017-08-29,2017,valid,test,train
4276,2000,1333,images/t236/YDHMSBTWRG.JPG,2016-06-24 09:07:32,t236,2016-06-24,2016,train,test,train
4277,2000,1333,images/t236/YOkHqGoynH.JPG,2018-08-23 19:05:04,t236,2018-08-23,2018,test,test,train
4278,2000,1333,images/t236/amtnDcNLHo.JPG,2016-06-26 14:01:52,t236,2016-06-26,2016,train,train,train
4279,2000,1333,images/t236/bdmMksyspN.JPG,2017-06-13 17:15:50,t236,2017-06-13,2017,train,test,train
4280,2000,1333,images/t236/beeRQjEkxC.JPG,2018-06-25 06:59:26,t236,2018-06-25,2018,test,test,train
4281,2000,1333,images/t236/ciRVGaxaEX.JPG,2016-10-02 16:17:44,t236,2016-10-02,2016,train,train,train
4282,2000,1333,images/t236/dZkXUTRAin.JPG,2018-08-22 18:41:24,t236,2018-08-22,2018,test,train,train
4283,2000,1333,images/t236/dqWMzeEDdy.JPG,2016-10-02 16:16:05,t236,2016-10-02,2016,train,valid,train
4284,2000,1333,images/t236/fBTQuYJfMC.JPG,2016-06-23 09:07:58,t236,2016-06-23,2016,train,train,train
4285,2000,1333,images/t236/fQCXyOzKBQ.JPG,2018-08-23 19:09:49,t236,2018-08-23,2018,test,train,train
4286,2000,1333,images/t236/fSfyxvZoTp.JPG,2016-06-23 09:07:37,t236,2016-06-23,2016,train,train,train
4287,2000,1333,images/t236/fVqMKDtdif.JPG,2016-10-02 16:16:26,t236,2016-10-02,2016,train,train,train
4288,2000,1333,images/t236/fpNLYwngBF.JPG,2018-06-25 06:59:29,t236,2018-06-25,2018,test,train,train
4289,2000,1333,images/t236/gQelMKyDyF.JPG,2018-08-23 18:14:15,t236,2018-08-23,2018,test,train,train
4290,2000,1333,images/t236/gXeugcvQYz.JPG,2018-08-22 18:41:02,t236,2018-08-22,2018,test,train,train
4291,2000,1333,images/t236/ivIVMTNYnp.JPG,2018-08-22 18:00:08,t236,2018-08-22,2018,test,train,train
4292,2000,1333,images/t236/jcjMmieQvL.JPG,2016-06-24 09:07:32,t236,2016-06-24,2016,train,valid,train
4293,2000,1333,images/t236/jgReifcKsf.JPG,2016-06-26 13:53:50,t236,2016-06-26,2016,train,train,train
4294,2000,1333,images/t236/kLVpNrMZQn.JPG,2016-10-02 09:15:01,t236,2016-10-02,2016,train,test,train
4295,2000,1333,images/t236/kVZXOBVoko.JPG,2016-06-27 17:54:35,t236,2016-06-27,2016,train,train,train
4296,2000,1333,images/t236/lLqLGkkhRR.JPG,2017-08-29 19:18:17,t236,2017-08-29,2017,valid,train,train
4297,2000,1333,images/t236/mUMyndyOTt.JPG,2016-10-02 16:16:22,t236,2016-10-02,2016,train,train,train
4298,2000,1333,images/t236/mUzDmtALsR.JPG,2017-06-13 17:16:40,t236,2017-06-13,2017,train,train,train
4299,2000,1333,images/t236/mcgJhyxpjV.JPG,2016-06-26 13:53:58,t236,2016-06-26,2016,train,train,train
4300,2000,1333,images/t236/nMAKZmLbsP.JPG,2018-08-22 17:59:00,t236,2018-08-22,2018,test,train,train
4301,2000,1333,images/t236/oaXbDeKpJK.JPG,2016-10-02 09:15:34,t236,2016-10-02,2016,train,test,train
4302,2000,1333,images/t236/oeSzvLFMaq.JPG,2018-08-23 18:34:45,t236,2018-08-23,2018,test,train,train
4303,2000,1333,images/t236/ozAVqpAxxG.JPG,2018-08-23 19:09:27,t236,2018-08-23,2018,test,valid,train
4304,2000,1333,images/t236/ozmNhfkiJy.JPG,2018-08-22 17:43:03,t236,2018-08-22,2018,test,train,train
4305,2000,1333,images/t236/paFjNaRxLJ.JPG,2018-08-22 18:36:25,t236,2018-08-22,2018,test,valid,train
4306,2000,1333,images/t236/qdEPTgPVIb.JPG,2016-06-23 09:07:59,t236,2016-06-23,2016,train,test,train
4307,2000,1333,images/t236/rAxCzOpMmg.JPG,2018-08-22 18:38:31,t236,2018-08-22,2018,test,test,train
4308,2000,1333,images/t236/sBwKeKWLFw.JPG,2018-08-23 19:06:37,t236,2018-08-23,2018,test,test,train
4309,2000,1333,images/t236/sXwWnDKWpm.JPG,2017-08-29 18:29:10,t236,2017-08-29,2017,valid,train,train
4310,2000,1333,images/t236/stPSNCwITL.JPG,2017-07-17 07:48:17,t236,2017-07-17,2017,train,train,train
4311,2000,1333,images/t236/tOJSMsmtXa.JPG,2018-08-23 18:16:06,t236,2018-08-23,2018,test,test,train
4312,2000,1333,images/t236/tRZyurfZQF.JPG,2018-06-21 07:27:17,t236,2018-06-21,2018,valid,valid,train
4313,2000,1333,images/t236/uqqCZTtdhC.JPG,2017-06-13 17:17:51,t236,2017-06-13,2017,train,train,train
4314,2000,1333,images/t236/vbswvfAyHi.JPG,2018-08-23 18:34:03,t236,2018-08-23,2018,test,train,train
4315,2000,1333,images/t236/wxgnLomcCL.JPG,2017-06-13 17:15:57,t236,2017-06-13,2017,train,valid,train
4316,2000,1333,images/t236/xBSsPPcRno.JPG,2017-06-13 17:16:48,t236,2017-06-13,2017,train,valid,train
4317,2000,1333,images/t236/xBZqwRqsKq.JPG,2016-06-27 17:55:19,t236,2016-06-27,2016,train,train,train
4318,2000,1333,images/t236/xEUsLntPFh.JPG,2017-07-17 07:49:52,t236,2017-07-17,2017,train,test,train
4319,2000,1333,images/t236/xKIMtqCNnL.JPG,2017-07-17 07:55:42,t236,2017-07-17,2017,train,train,train
4320,2000,1333,images/t236/yjQvgYUQQF.JPG,2018-08-23 18:34:51,t236,2018-08-23,2018,test,test,train
4321,2000,1333,images/t236/yniwxvgtjr.JPG,2016-06-24 09:07:16,t236,2016-06-24,2016,train,train,train
4322,2000,1333,images/t237/AXZhsGxewW.JPG,2016-07-11 16:24:56,t237,2016-07-11,2016,test,train,train
4323,2000,1333,images/t237/BKXRoANCAH.JPG,2016-07-06 16:49:46,t237,2016-07-06,2016,train,train,train
4324,2000,1333,images/t237/BaYqlledLX.JPG,2016-07-10 19:36:53,t237,2016-07-10,2016,valid,test,train
4325,2000,1333,images/t237/EMPpUCxcSD.JPG,2016-06-24 16:44:04,t237,2016-06-24,2016,train,valid,train
4326,2000,1333,images/t237/FFWjusSyHI.JPG,2016-07-10 19:38:15,t237,2016-07-10,2016,valid,train,train
4327,2000,1333,images/t237/FZDslyPOme.JPG,2016-07-10 19:31:27,t237,2016-07-10,2016,valid,train,train
4328,2000,1333,images/t237/KFqCoKZpaA.JPG,2016-07-06 16:49:40,t237,2016-07-06,2016,train,valid,train
4329,2000,1333,images/t237/LAimonXTKg.JPG,2016-07-06 16:49:47,t237,2016-07-06,2016,train,test,train
4330,2000,1333,images/t237/MosRSdVFyG.JPG,2016-07-06 16:52:23,t237,2016-07-06,2016,train,train,train
4331,2000,1333,images/t237/PolRZQwpvP.JPG,2016-07-10 19:31:50,t237,2016-07-10,2016,valid,test,train
4332,2000,1333,images/t237/PuVmAAbUAv.JPG,2016-07-06 16:49:25,t237,2016-07-06,2016,train,test,train
